,Unnamed: 0.1,receptions,receivingTargets,receivingYards,yardsPerReception,receivingTouchdowns,longReception,rushingAttempts,rushingYards,yardsPerRushAttempt,longRushing,rushingTouchdowns,fumbles,fumblesLost,fumblesForced,kicksBlocked,week,date,homeScore,awayScore,result,eventId,seasonName,Unnamed: 0,teamId,location,name,firstName,lastName,height,weight,athleteAge,draftRd,position,exp,headshot,fullName,seasonYr,seasonType,fPts,weeks_played,cumulative_receiving_yards,cumulative_yards_per_game,cumulative_receptions,cumulative_receptions_per_game,cumulative_receiving_touchdowns,cumulative_tds_per_game,cumulative_targets,cumulative_targets_per_game,avg_receiving_yards_last_3,avg_receptions_last_3,avg_tds_last_3,avg_targets_last_3,yards_per_reception,td_rate_per_target,is_first_week,season_TD,season_YDs,season_REC,total_TD,total_YDs,total_REC,setting,lag_win,lag_wins,lag_losses,setting_binary,td,lag_td,lag_rec,lag_yds,lag_tgts,lag_fumbles
1663,468,0,0,0,0.0,0,0,0,0,0.0,0,0,1,1,0,0,4,2022-10-02T13:30:00.000+00:00,25,28,L,401435639,2022 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2022,Regular Season,0.0,3,13.0,6.5,2.0,1.0,0.0,0.0,2.0,1.0,6.5,1.0,0.0,1.0,9.0,0.0,0,0.0,13.0,2.0,0.0,13.0,2.0,away,0,1,1,0.0,0,0.0,1.0,9.0,1.0,0.0
1664,467,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,5,2022-10-09T17:00:00.000+00:00,39,32,W,401437768,2022 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2022,Regular Season,0.0,4,13.0,4.333333333333333,2.0,0.6666666666666666,0.0,0.0,2.0,0.6666666666666666,4.333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0,0.0,13.0,2.0,0.0,13.0,2.0,home,0,1,2,1.0,0,0.0,0.0,0.0,0.0,1.0
1665,466,3,4,9,3.0,0,5,1,4,4.0,4,0,0,0,0,0,1,2023-09-12T00:15:00.000+00:00,22,16,L,401547352,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,0.9,1,13.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,58.0,4.0,0.3333333333333333,5.333333333333333,0.0,0.0,1,0.0,0.0,0.0,0.0,13.0,2.0,away,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1666,465,2,3,4,2.0,0,8,0,0,0.0,0,0,0,0,0,0,2,2023-09-17T17:00:00.000+00:00,38,10,W,401547411,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,0.4,2,9.0,9.0,3.0,3.0,0.0,0.0,4.0,4.0,9.0,3.0,0.0,4.0,3.0,0.0,0,0.0,9.0,3.0,0.0,22.0,5.0,home,0,0,1,1.0,0,0.0,3.0,9.0,4.0,0.0
1667,464,2,3,15,7.5,0,8,2,-2,-1.0,1,0,0,0,0,0,3,2023-09-24T17:00:00.000+00:00,3,37,W,401547431,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,1.5,3,13.0,6.5,5.0,2.5,0.0,0.0,7.0,3.5,6.5,2.5,0.0,3.5,2.0,0.0,0,0.0,13.0,5.0,0.0,26.0,7.0,away,1,1,1,0.0,0,0.0,2.0,4.0,3.0,0.0
1668,463,2,2,10,5.0,0,7,0,0,0.0,0,0,0,0,0,0,4,2023-10-01T17:00:00.000+00:00,48,20,W,401547443,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,1.0,4,28.0,9.333333333333334,7.0,2.3333333333333335,0.0,0.0,10.0,3.3333333333333335,9.333333333333334,2.3333333333333335,0.0,3.3333333333333335,7.5,0.0,0,0.0,28.0,7.0,0.0,41.0,9.0,home,1,2,1,1.0,0,0.0,2.0,15.0,3.0,0.0
1669,462,2,2,62,31.0,0,43,0,0,0.0,0,0,1,0,0,0,5,2023-10-08T13:30:00.000+00:00,20,25,L,401547228,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,6.2,5,38.0,9.5,9.0,2.25,0.0,0.0,12.0,3.0,9.666666666666666,2.0,0.0,2.6666666666666665,5.0,0.0,0,0.0,38.0,9.0,0.0,51.0,11.0,away,1,3,1,0.0,0,0.0,2.0,10.0,2.0,0.0
1670,461,1,1,3,3.0,1,3,0,0,0.0,0,0,0,0,0,0,6,2023-10-16T00:20:00.000+00:00,14,9,W,401547481,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,6.3,6,100.0,20.0,11.0,2.2,0.0,0.0,14.0,2.8,29.0,2.0,0.0,2.3333333333333335,31.0,0.0,0,0.0,100.0,11.0,0.0,113.0,13.0,home,0,3,2,1.0,1,0.0,2.0,62.0,2.0,1.0
1671,460,1,1,10,10.0,0,10,0,0,0.0,0,0,0,0,0,0,7,2023-10-22T17:00:00.000+00:00,29,25,L,401547485,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,1.0,7,103.0,17.166666666666668,12.0,2.0,1.0,0.16666666666666666,15.0,2.5,25.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,3.0,0.0,0,1.0,103.0,12.0,1.0,116.0,14.0,away,1,4,2,0.0,0,1.0,1.0,3.0,1.0,0.0
1672,459,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,8,2023-10-27T00:15:00.000+00:00,24,18,W,401547496,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,0.0,8,113.0,16.142857142857142,13.0,1.8571428571428572,1.0,0.14285714285714285,16.0,2.2857142857142856,25.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,10.0,0.06666666666666667,0,1.0,113.0,13.0,1.0,126.0,15.0,home,0,4,3,1.0,0,0.0,1.0,10.0,1.0,0.0
1673,458,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,9,2023-11-06T01:20:00.000+00:00,24,18,L,401547523,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,0.0,9,113.0,14.125,13.0,1.625,1.0,0.125,16.0,2.0,4.333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0625,0,1.0,113.0,13.0,1.0,126.0,15.0,away,1,5,3,0.0,0,0.0,0.0,0.0,0.0,0.0
1674,457,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,10,2023-11-14T01:15:00.000+00:00,22,24,L,401547537,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,0.0,10,113.0,12.555555555555555,13.0,1.4444444444444444,1.0,0.1111111111111111,17.0,1.8888888888888888,3.3333333333333335,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0625,0,1.0,113.0,13.0,1.0,126.0,15.0,away,0,5,4,0.0,0,0.0,0.0,0.0,1.0,0.0
1675,456,0,1,0,0.0,0,0,1,-2,-2.0,-2,0,0,0,0,0,11,2023-11-19T21:25:00.000+00:00,32,6,W,401547543,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,0.0,11,113.0,11.3,13.0,1.3,1.0,0.1,18.0,1.8,0.0,0.0,0.0,0.6666666666666666,0.0,0.058823529411764705,0,1.0,113.0,13.0,1.0,126.0,15.0,home,0,5,5,1.0,0,0.0,0.0,0.0,1.0,0.0
1676,455,1,1,25,25.0,0,25,0,0,0.0,0,0,0,0,0,0,14,2023-12-10T21:25:00.000+00:00,17,20,W,401547583,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,2.5,12,113.0,10.272727272727273,13.0,1.1818181818181819,1.0,0.09090909090909091,19.0,1.7272727272727273,0.0,0.0,0.0,1.0,0.0,0.05555555555555555,0,1.0,113.0,13.0,1.0,126.0,15.0,away,1,6,5,0.0,0,0.0,0.0,0.0,1.0,0.0
1677,454,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,15,2023-12-17T21:25:00.000+00:00,31,10,W,401547600,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,0.0,13,138.0,11.5,14.0,1.1666666666666667,1.0,0.08333333333333333,20.0,1.6666666666666667,8.333333333333334,0.3333333333333333,0.0,1.0,25.0,0.05263157894736842,0,1.0,138.0,14.0,1.0,151.0,16.0,home,1,7,5,1.0,0,0.0,1.0,25.0,1.0,0.0
1678,453,0,0,0,0.0,0,0,0,0,0.0,0,0,1,1,0,0,16,2023-12-24T01:00:00.000+00:00,22,24,W,401547611,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,0.0,14,138.0,10.615384615384615,14.0,1.0769230769230769,1.0,0.07692307692307693,20.0,1.5384615384615385,8.333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.0,0.05,0,1.0,138.0,14.0,1.0,151.0,16.0,away,1,8,5,0.0,0,0.0,0.0,0.0,0.0,0.0
1679,452,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,17,2023-12-31T18:00:00.000+00:00,27,21,W,401547626,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,0.0,15,138.0,9.857142857142858,14.0,1.0,1.0,0.07142857142857142,20.0,1.4285714285714286,8.333333333333334,0.3333333333333333,0.0,0.3333333333333333,0.0,0.05,0,1.0,138.0,14.0,1.0,151.0,16.0,home,1,9,5,1.0,0,0.0,0.0,0.0,0.0,1.0
1680,451,1,1,12,12.0,0,12,0,0,0.0,0,0,0,0,0,0,18,2024-01-08T01:20:00.000+00:00,14,21,W,401547647,2023 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2023,Regular Season,1.2,16,138.0,9.2,14.0,0.9333333333333333,1.0,0.06666666666666667,20.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.05,0,1.0,138.0,14.0,1.0,151.0,16.0,away,1,10,5,0.0,0,0.0,0.0,0.0,0.0,0.0
1681,448,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,2024-09-06T00:40:00.000+00:00,27,20,L,401671789,2024 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2024,Regular Season,0.0,1,150.0,0.0,15.0,0.0,1.0,0.0,21.0,0.0,32.333333333333336,2.0,0.3333333333333333,4.0,12.0,0.05,1,0.0,0.0,0.0,1.0,163.0,17.0,away,0,0,0,0.0,0,0.0,1.0,12.0,1.0,0.0
1682,447,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,2,2024-09-15T17:00:00.000+00:00,23,26,L,401671624,2024 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2024,Regular Season,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0,0.0,0.0,0.0,1.0,163.0,17.0,away,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
1683,446,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,3,2024-09-22T20:25:00.000+00:00,25,28,W,401671763,2024 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2024,Regular Season,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,163.0,17.0,away,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0
1684,445,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,4,2024-09-30T00:20:00.000+00:00,35,10,W,401671783,2024 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2024,Regular Season,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,163.0,17.0,home,1,1,2,1.0,0,0.0,0.0,0.0,0.0,0.0
1685,444,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,6,2024-10-13T17:00:00.000+00:00,30,23,W,401671625,2024 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2024,Regular Season,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,163.0,17.0,home,1,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0
1686,2968,1,1,5,5.0,0,5,0,0,0.0,0,0,0,0,0,0,1,2023-09-10T20:25:00.000+00:00,34,36,L,401547401,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1,0.0,0.0,0.0,1.0,163.0,17.0,away,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1687,2967,0,0,0,0.0,0,0,1,10,10.0,10,0,0,0,0,0,2,2023-09-17T17:00:00.000+00:00,27,24,L,401547414,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,0.0,2,5.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,5.0,0.0,0,0.0,5.0,1.0,0.0,5.0,1.0,away,0,0,1,0.0,0,0.0,1.0,5.0,1.0,0.0
1688,2966,1,1,3,3.0,0,3,0,0,0.0,0,0,0,0,0,0,3,2023-09-24T17:00:00.000+00:00,24,28,W,401547436,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,0.3,3,5.0,2.5,1.0,0.5,0.0,0.0,1.0,0.5,2.5,0.5,0.0,0.5,0.0,0.0,0,0.0,5.0,1.0,0.0,5.0,1.0,away,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0
1689,2965,2,2,16,8.0,0,11,3,51,17.0,51,0,1,0,0,0,4,2023-10-01T20:05:00.000+00:00,24,17,W,401547447,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,1.6,4,8.0,2.6666666666666665,2.0,0.6666666666666666,0.0,0.0,2.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.0,0.6666666666666666,3.0,0.0,0,0.0,8.0,2.0,0.0,8.0,2.0,home,1,1,2,1.0,0,0.0,1.0,3.0,1.0,0.0
1690,2964,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,6,2023-10-17T00:15:00.000+00:00,17,20,L,401547482,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,0.0,5,24.0,6.0,4.0,1.0,0.0,0.0,4.0,1.0,6.333333333333333,1.0,0.0,1.0,8.0,0.0,0,0.0,24.0,4.0,0.0,24.0,4.0,away,1,2,2,0.0,0,0.0,2.0,16.0,2.0,1.0
1691,2963,1,2,10,10.0,0,10,3,14,4.7,11,0,0,0,0,0,7,2023-10-22T20:25:00.000+00:00,31,17,L,401547488,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,1.0,6,24.0,4.8,4.0,0.8,0.0,0.0,4.0,0.8,6.333333333333333,1.0,0.0,1.0,0.0,0.0,0,0.0,24.0,4.0,0.0,24.0,4.0,away,0,2,3,0.0,0,0.0,0.0,0.0,0.0,0.0
1692,2962,2,2,4,2.0,0,5,0,0,0.0,0,0,0,0,0,0,8,2023-10-30T00:20:00.000+00:00,30,13,W,401547510,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,0.4,7,34.0,5.666666666666667,5.0,0.8333333333333334,0.0,0.0,6.0,1.0,8.666666666666666,1.0,0.0,1.3333333333333333,10.0,0.0,0,0.0,34.0,5.0,0.0,34.0,5.0,home,0,2,4,1.0,0,0.0,1.0,10.0,2.0,0.0
1693,2961,1,1,0,0.0,0,0,0,0,0.0,0,0,1,0,0,0,9,2023-11-07T01:15:00.000+00:00,6,27,W,401547524,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,0.0,8,38.0,5.428571428571429,7.0,1.0,0.0,0.0,8.0,1.1428571428571428,4.666666666666667,1.0,0.0,1.3333333333333333,2.0,0.0,0,0.0,38.0,7.0,0.0,38.0,7.0,away,1,3,4,0.0,0,0.0,2.0,4.0,2.0,0.0
1694,2960,2,2,7,3.5,0,9,0,0,0.0,0,0,0,0,0,0,10,2023-11-12T21:05:00.000+00:00,38,41,L,401547530,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,0.7,9,38.0,4.75,8.0,1.0,0.0,0.0,9.0,1.125,4.666666666666667,1.3333333333333333,0.0,1.6666666666666667,0.0,0.0,0,0.0,38.0,8.0,0.0,38.0,8.0,away,1,4,4,0.0,0,0.0,1.0,0.0,1.0,1.0
1695,2959,1,1,-3,-3.0,0,-3,0,0,0.0,0,0,0,0,0,0,11,2023-11-19T18:00:00.000+00:00,23,20,L,401547547,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,-0.3,10,45.0,5.0,10.0,1.1111111111111112,0.0,0.0,11.0,1.2222222222222223,3.6666666666666665,1.6666666666666667,0.0,1.6666666666666667,3.5,0.0,0,0.0,45.0,10.0,0.0,45.0,10.0,away,0,4,5,0.0,0,0.0,2.0,7.0,2.0,0.0
1696,2958,1,1,2,2.0,0,2,2,-1,-0.5,1,0,0,0,0,0,12,2023-11-27T01:20:00.000+00:00,10,20,L,401547564,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,0.2,11,42.0,4.2,11.0,1.1,0.0,0.0,12.0,1.2,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,-3.0,0.0,0,0.0,42.0,11.0,0.0,42.0,11.0,away,0,4,6,0.0,0,0.0,1.0,-3.0,1.0,0.0
1697,2957,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,13,2023-12-03T18:00:00.000+00:00,0,6,W,401547567,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,0.0,12,44.0,4.0,12.0,1.0909090909090908,0.0,0.0,13.0,1.1818181818181819,2.0,1.3333333333333333,0.0,1.3333333333333333,2.0,0.0,0,0.0,44.0,12.0,0.0,44.0,12.0,away,0,4,7,0.0,0,0.0,1.0,2.0,1.0,0.0
1698,2956,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,14,2023-12-10T21:25:00.000+00:00,7,24,L,401547584,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,0.0,13,44.0,3.6666666666666665,12.0,1.0,0.0,0.0,13.0,1.0833333333333333,-0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0,0.0,44.0,12.0,0.0,44.0,12.0,away,1,5,7,0.0,0,0.0,0.0,0.0,0.0,0.0
1699,2955,1,2,-2,-2.0,0,-2,0,0,0.0,0,0,1,1,0,0,15,2023-12-15T01:15:00.000+00:00,63,21,L,401547593,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,-0.2,14,44.0,3.3846153846153846,12.0,0.9230769230769231,0.0,0.0,13.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0,0.0,44.0,12.0,0.0,44.0,12.0,away,0,5,8,0.0,0,0.0,0.0,0.0,0.0,0.0
1700,2954,1,1,6,6.0,0,6,1,8,8.0,8,0,0,0,0,0,16,2023-12-24T01:00:00.000+00:00,22,24,L,401547611,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,0.6,15,42.0,3.0,13.0,0.9285714285714286,0.0,0.0,15.0,1.0714285714285714,-0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,-2.0,0.0,0,0.0,42.0,13.0,0.0,42.0,13.0,away,0,5,9,0.0,0,0.0,1.0,-2.0,2.0,1.0
1701,2953,0,0,0,0.0,0,0,1,2,2.0,2,0,0,0,0,0,17,2023-12-31T21:25:00.000+00:00,16,9,L,401547630,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,0.0,16,48.0,3.2,14.0,0.9333333333333333,0.0,0.0,16.0,1.0666666666666667,1.3333333333333333,0.6666666666666666,0.0,1.0,6.0,0.0,0,0.0,48.0,14.0,0.0,48.0,14.0,away,0,5,10,0.0,0,0.0,1.0,6.0,1.0,0.0
1702,2952,1,1,18,18.0,0,18,3,17,5.7,18,0,0,0,0,0,18,2024-01-07T21:25:00.000+00:00,12,13,L,401547645,2023 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2023,Regular Season,1.8,17,48.0,3.0,14.0,0.875,0.0,0.0,16.0,1.0,1.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0,0.0,48.0,14.0,0.0,48.0,14.0,away,0,5,11,0.0,0,0.0,0.0,0.0,0.0,0.0
1703,2951,0,0,0,0.0,0,0,2,9,4.5,6,0,0,0,0,0,1,2024-09-08T20:05:00.000+00:00,22,10,W,401671659,2024 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2024,Regular Season,0.0,1,66.0,0.0,15.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1,0.0,0.0,0.0,0.0,66.0,15.0,home,0,0,0,1.0,0,0.0,1.0,18.0,1.0,0.0
1704,2950,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,2,2024-09-15T17:00:00.000+00:00,3,26,W,401671652,2024 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2024,Regular Season,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66.0,15.0,away,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1705,2949,0,0,0,0.0,0,0,1,8,8.0,8,0,0,0,0,0,3,2024-09-22T17:00:00.000+00:00,20,10,L,401671632,2024 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2024,Regular Season,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66.0,15.0,away,1,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1706,2948,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,4,2024-09-29T20:25:00.000+00:00,10,17,L,401671674,2024 Regular Season,1351,24,Los Angeles,Chargers,Derius,Davis,68,165,24,4.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,Derius Davis,2024,Regular Season,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66.0,15.0,away,0,2,1,0.0,0,0.0,0.0,0.0,0.0,0.0
